product_id,product_name
2164,Dobra
2165,Surinam Dollar
2166,Croatian Kuna
2167,Brunei Dollar
2168,Kwacha
2169,Nepalese Rupee
2170,Colombian Peso Unidad de Valor Real
2171,North Korean Won
2172,Indian Rupee Ngultrum
2173,UIC-Franc
2174,Indian Rupee Ngultrum
2175,European Unit of Account 17(E.U.A.-17)
2176,Moroccan Dirham
2177,Nepalese Rupee
2178,Comoro Franc
2179,Egyptian Pound
2180,Lebanese Pound
2181,Djibouti Franc
2182,Bond Markets Units European Composite Unit (EURCO)
2183,Hryvnia
2184,UIC-Franc
2185,Convertible Marks
2186,Lempira
2187,Convertible Marks
2188,Kina
2189,Yuan Renminbi
2190,Uzbekistan Sum
2191,Jamaican Dollar
2192,Pula
2193,Egyptian Pound
2194,Latvian Lats
2195,Brunei Dollar
2196,Liberian Dollar
2197,UIC-Franc
2198,Euro
2199,Dobra
2200,Gourde US Dollar
2201,Bermudian Dollar (customarily known as Bermuda Dollar)
2202,Latvian Lats
2203,Solomon Islands Dollar
2204,Yuan Renminbi
2205,Lari
2206,Naira
2207,European Unit of Account 9(E.U.A.-9)
2208,Tala
2209,CFA Franc BEAC
2210,Latvian Lats
2211,Nepalese Rupee
2212,Singapore Dollar
2213,Surinam Dollar
2214,CFA Franc BEAC
2215,Australian Dollar
2216,Lempira
2217,Nepalese Rupee
2218,Nepalese Rupee
2219,Uganda Shilling
2220,Danish Krone
2221,Swiss Franc
2222,Dalasi
2223,Rwanda Franc
2224,Saint Helena Pound
2225,Bolivar Fuerte
2226,Libyan Dinar
2227,Forint
2228,Barbados Dollar
2229,Pataca
2230,Indian Rupee
2231,Falkland Islands Pound
2232,Liberian Dollar
2233,Bond Markets Units European Composite Unit (EURCO)
2234,Brazilian Real
2235,Brunei Dollar
2236,Qatari Rial
2237,Egyptian Pound
2238,Hryvnia
2239,Lempira
2240,Trinidad and Tobago Dollar
2241,Nepalese Rupee
2242,Euro
2243,Lari
2244,Tala
2245,Euro
2246,Moroccan Dirham
2247,Lari
2248,Syrian Pound
2249,Yen
2250,European Unit of Account 9(E.U.A.-9)
2251,European Monetary Unit (E.M.U.-6)
2252,Kip
2253,Philippine Peso
2254,Aruban Guilder
2255,Falkland Islands Pound
2256,Australian Dollar
2257,Euro
2258,Palladium
2259,Syrian Pound
2260,Yen
2261,Quetzal
2262,Swiss Franc
2263,Pakistan Rupee
2264,European Monetary Unit (E.M.U.-6)
2265,Lari
2266,Malagasy Ariary
2267,Convertible Marks
2268,Liberian Dollar
2269,Qatari Rial
2270,Kip
2271,Platinum
2272,Denar
2273,Iranian Rial
2274,El Salvador Colon US Dollar
2275,Rwanda Franc
2276,Lebanese Pound
2277,Solomon Islands Dollar
2278,Leone
2279,Egyptian Pound
2280,European Unit of Account 9(E.U.A.-9)
2281,Denar
2282,Ethiopian Birr
2283,Palladium
2284,Kina
2285,North Korean Won
2286,Congolese Franc
2287,Sri Lanka Rupee
2288,Belarussian Ruble
2289,Palladium
2290,Rupiah
2291,Pakistan Rupee
2292,Gibraltar Pound
2293,El Salvador Colon US Dollar
2294,Platinum
2295,Indian Rupee
2296,Pakistan Rupee
2297,Lari
2298,Hryvnia
2299,Liberian Dollar
2300,Lebanese Pound
2301,Cayman Islands Dollar
2302,Indian Rupee Ngultrum
2303,Rwanda Franc
2304,Bond Markets Units European Composite Unit (EURCO)
2305,Colombian Peso Unidad de Valor Real
2306,Costa Rican Colon
2307,Palladium
2308,El Salvador Colon US Dollar
2309,Vatu
2310,Costa Rican Colon
2311,Som
2312,Latvian Lats
2313,Forint
2314,Moroccan Dirham
2315,Indian Rupee Ngultrum
2316,Azerbaijanian Manat
2317,Uganda Shilling
2318,Danish Krone
2319,El Salvador Colon US Dollar
2320,Sri Lanka Rupee
2321,Ethiopian Birr
2322,CFA Franc BEAC
2323,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2324,North Korean Won
2325,North Korean Won
2326,Bolivar Fuerte
2327,Kip
2328,Swiss Franc
2329,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2330,Cape Verde Escudo
2331,Vatu
2332,Lebanese Pound
2333,Solomon Islands Dollar
2334,Armenian Dram
2335,Barbados Dollar
2336,Ouguiya
2337,Nepalese Rupee
2338,Barbados Dollar
2339,Australian Dollar
2340,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2341,Qatari Rial
2342,Gourde US Dollar
2343,Kip
2344,Surinam Dollar
2345,Leone
2346,Sri Lanka Rupee
2347,CFA Franc BCEAO
2348,Kip
2349,Azerbaijanian Manat
2350,Zloty
2351,Vatu
2352,El Salvador Colon US Dollar
2353,Vatu
2354,Kina
2355,North Korean Won
2356,Aruban Guilder
2357,Comoro Franc
2358,Pakistan Rupee
2359,European Unit of Account 17(E.U.A.-17)
2360,Tanzanian Shilling
2361,Dominican Peso
2362,Tugrik
2363,North Korean Won
2364,Brazilian Real
2365,Indian Rupee Ngultrum
2366,Brunei Dollar
2367,Lithuanian Litas
2368,Syrian Pound
2369,Rwanda Franc
2370,Pa'anga
2371,Yen
2372,Jamaican Dollar
2373,European Unit of Account 9(E.U.A.-9)
2374,Rwanda Franc
2375,Egyptian Pound
2376,Danish Krone
2377,Hong Kong Dollar
2378,Tanzanian Shilling
2379,Lebanese Pound
2380,New Leu
2381,Latvian Lats
2382,Pataca
2383,Rupiah
2384,European Unit of Account 9(E.U.A.-9)
2385,Swiss Franc
2386,Serbian Dinar
2387,European Unit of Account 9(E.U.A.-9)
2388,Philippine Peso
2389,Pula
2390,Danish Krone
2391,Platinum
2392,CFA Franc BEAC
2393,Kwacha
2394,North Korean Won
2395,Armenian Dram
2396,Liberian Dollar
2397,Solomon Islands Dollar
2398,Australian Dollar
2399,Syrian Pound
2400,Tenge
2401,Brazilian Real
2402,Lari
2403,UIC-Franc
2404,Argentine Peso
2405,Bond Markets Units European Composite Unit (EURCO)
2406,Bulgarian Lev
2407,Solomon Islands Dollar
2408,Boliviano Mvdol
2409,Pataca
2410,Kip
2411,Palladium
2412,Rupiah
2413,Aruban Guilder
2414,Vatu
2415,Costa Rican Colon
2416,Rwanda Franc
2417,Naira
2418,Lari
2419,Uganda Shilling
2420,Solomon Islands Dollar
2421,Surinam Dollar
2422,North Korean Won
2423,Costa Rican Colon
2424,Pula
2425,Hryvnia
2426,Bulgarian Lev
2427,Danish Krone
2428,Tunisian Dinar
2429,Trinidad and Tobago Dollar
2430,Serbian Dinar
2431,Egyptian Pound
2432,Kip
2433,Swiss Franc
2434,Belarussian Ruble
2435,Gourde US Dollar
2436,Kip
2437,Lempira
2438,Djibouti Franc
2439,Dobra
2440,Bolivar Fuerte
2441,El Salvador Colon US Dollar
2442,Sri Lanka Rupee
2443,Pakistan Rupee
2444,Swiss Franc
2445,Pula
2446,Argentine Peso
2447,Dalasi
2448,Tugrik
2449,Saint Helena Pound
2450,Pula
2451,Aruban Guilder
2452,East Caribbean Dollar
2453,Egyptian Pound
2454,Iranian Rial
2455,Syrian Pound
2456,Uganda Shilling
2457,European Monetary Unit (E.M.U.-6)
2458,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2459,Yuan Renminbi
2460,Belarussian Ruble
2461,Croatian Kuna
2462,Hong Kong Dollar
2463,UIC-Franc
2464,Leone
2465,Tugrik
2466,Kina
2467,Denar
2468,European Unit of Account 17(E.U.A.-17)
2469,Lempira
2470,Uganda Shilling
2471,Kwacha
2472,CFP Franc
2473,Lempira
2474,Egyptian Pound
2475,Uzbekistan Sum
2476,Forint
2477,Philippine Peso
2478,Lempira
2479,Lari
2480,Jordanian Dinar
2481,Rupiah
2482,Bond Markets Units European Composite Unit (EURCO)
2483,Libyan Dinar
2484,Tanzanian Shilling
2485,CFA Franc BCEAO
2486,Costa Rican Colon
2487,Pa'anga
2488,CFA Franc BCEAO
2489,Kina
2490,Rwanda Franc
2491,Hong Kong Dollar
2492,Latvian Lats
2493,Cayman Islands Dollar
2494,Dominican Peso
2495,Dalasi
2496,Dalasi
2497,Indian Rupee Ngultrum
2498,Yen
2499,Naira
2500,Falkland Islands Pound
2501,El Salvador Colon US Dollar
2502,Trinidad and Tobago Dollar
2503,Bahraini Dinar
2504,Ethiopian Birr
2505,Sri Lanka Rupee
2506,Denar
2507,Lari
2508,Cayman Islands Dollar
2509,Sri Lanka Rupee
2510,Moroccan Dirham
2511,Pa'anga
2512,Armenian Dram
2513,Kina
2514,Swiss Franc
2515,Argentine Peso
2516,Kina
2517,Dalasi
2518,Euro
2519,Dominican Peso
2520,Colombian Peso Unidad de Valor Real
2521,Bond Markets Units European Composite Unit (EURCO)
2522,Lari
2523,Armenian Dram
2524,Som
2525,Zloty
2526,CFA Franc BCEAO
2527,Cape Verde Escudo
2528,El Salvador Colon US Dollar
2529,Latvian Lats
2530,Moroccan Dirham
2531,Pataca
2532,Zloty
2533,Palladium
2534,Swiss Franc
2535,Danish Krone
2536,Yuan Renminbi
2537,Brunei Dollar
2538,UIC-Franc
2539,Hryvnia
2540,Syrian Pound
2541,Tunisian Dinar
2542,Costa Rican Colon
2543,CFA Franc BCEAO
2544,Quetzal
2545,Surinam Dollar
2546,North Korean Won
2547,Brazilian Real
2548,Moroccan Dirham
2549,Dobra
2550,El Salvador Colon US Dollar
2551,Indian Rupee Ngultrum
2552,Belarussian Ruble
2553,Moroccan Dirham
2554,Latvian Lats
2555,Dominican Peso
2556,Nepalese Rupee
2557,Congolese Franc
2558,Yuan Renminbi
2559,Boliviano Mvdol
2560,Pa'anga
2561,Latvian Lats
2562,Liberian Dollar
2563,Gourde US Dollar
2564,Jamaican Dollar
2565,Brazilian Real
2566,Boliviano Mvdol
2567,European Monetary Unit (E.M.U.-6)
2568,Cordoba Oro
2569,El Salvador Colon US Dollar
2570,Qatari Rial
2571,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2572,Indian Rupee Ngultrum
2573,Lari
2574,Croatian Kuna
2575,Ethiopian Birr
2576,Palladium
2577,Malagasy Ariary
2578,Swiss Franc
2579,East Caribbean Dollar
2580,Quetzal
2581,Djibouti Franc
2582,Philippine Peso
2583,Hryvnia
2584,European Monetary Unit (E.M.U.-6)
2585,Convertible Marks
2586,Naira
2587,Aruban Guilder
2588,Latvian Lats
2589,Bahamian Dollar
2590,Palladium
2591,Comoro Franc
2592,Jamaican Dollar
2593,Euro
2594,Moroccan Dirham
2595,Yuan Renminbi
2596,Pula
2597,Kip
2598,North Korean Won
2599,Nepalese Rupee
2600,Convertible Marks
2601,Uganda Shilling
2602,Platinum
2603,Indian Rupee Ngultrum
2604,Swiss Franc
2605,North Korean Won
2606,Australian Dollar
2607,Kip
2608,Argentine Peso
2609,Lithuanian Litas
2610,Bond Markets Units European Composite Unit (EURCO)
2611,Danish Krone
2612,Naira
2613,Congolese Franc
2614,Leone
2615,Moroccan Dirham
2616,European Unit of Account 17(E.U.A.-17)
2617,Barbados Dollar
2618,European Unit of Account 9(E.U.A.-9)
2619,Euro
2620,North Korean Won
2621,El Salvador Colon US Dollar
2622,Indian Rupee Ngultrum
2623,Pakistan Rupee
2624,European Monetary Unit (E.M.U.-6)
2625,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2626,Swiss Franc
2627,New Leu
2628,Lempira
2629,Pataca
2630,Convertible Marks
2631,Denar
2632,Qatari Rial
2633,Lithuanian Litas
2634,North Korean Won
2635,Dalasi
2636,Aruban Guilder
2637,Indian Rupee Ngultrum
2638,Solomon Islands Dollar
2639,Lari
2640,Hryvnia
2641,Malagasy Ariary
2642,Costa Rican Colon
2643,Nepalese Rupee
2644,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2645,Egyptian Pound
2646,Denar
2647,Solomon Islands Dollar
2648,Bond Markets Units European Composite Unit (EURCO)
2649,Qatari Rial
2650,Syrian Pound
2651,Philippine Peso
2652,Libyan Dinar
2653,Bolivar Fuerte
2654,CFA Franc BEAC
2655,Bahraini Dinar
2656,Cordoba Oro
2657,Lempira
2658,New Leu
2659,European Unit of Account 17(E.U.A.-17)
2660,Moroccan Dirham
2661,Danish Krone
2662,Armenian Dram
2663,Denar
2664,European Unit of Account 9(E.U.A.-9)
2665,Egyptian Pound
2666,Djibouti Franc
2667,Quetzal
2668,El Salvador Colon US Dollar
2669,Pa'anga
2670,Syrian Pound
2671,Forint
2672,Yuan Renminbi
2673,Lempira
2674,Cordoba Oro
2675,Hryvnia
2676,El Salvador Colon US Dollar
2677,Tunisian Dinar
2678,El Salvador Colon US Dollar
2679,Rupiah
2680,Bolivar Fuerte
2681,Comoro Franc
2682,Pula
2683,Lari
2684,Brazilian Real
2685,Brazilian Real
2686,Trinidad and Tobago Dollar
2687,Tugrik
2688,Moroccan Dirham
2689,Latvian Lats
2690,North Korean Won
2691,Bulgarian Lev
2692,Serbian Dinar
2693,Ouguiya
2694,Jamaican Dollar
2695,Convertible Marks
2696,Bolivar Fuerte
2697,Djibouti Franc
2698,Danish Krone
2699,Comoro Franc
2700,East Caribbean Dollar
2701,Serbian Dinar
2702,Uganda Shilling
2703,Indian Rupee Ngultrum
2704,Solomon Islands Dollar
2705,Indian Rupee Ngultrum
2706,Moroccan Dirham
2707,Kwacha
2708,Kina
2709,European Unit of Account 17(E.U.A.-17)
2710,El Salvador Colon US Dollar
2711,Latvian Lats
2712,Tala
2713,Ethiopian Birr
2714,El Salvador Colon US Dollar
2715,Vatu
2716,Liberian Dollar
2717,Leone
2718,Moroccan Dirham
2719,Cordoba Oro
2720,Tugrik
2721,Aruban Guilder
2722,Egyptian Pound
2723,Indian Rupee Ngultrum
2724,Convertible Marks
2725,Jordanian Dinar
2726,Tugrik
2727,El Salvador Colon US Dollar
2728,Solomon Islands Dollar
2729,Comoro Franc
2730,CFP Franc
2731,Australian Dollar
2732,New Leu
2733,Denar
2734,Vatu
2735,Kip
2736,Denar
2737,Euro
2738,Palladium
2739,Belarussian Ruble
2740,Dalasi
2741,Australian Dollar
2742,El Salvador Colon US Dollar
2743,Nepalese Rupee
2744,Moroccan Dirham
2745,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2746,Yuan Renminbi
2747,Egyptian Pound
2748,Kwacha
2749,Nepalese Rupee
2750,Uganda Shilling
2751,Armenian Dram
2752,Moroccan Dirham
2753,CFA Franc BCEAO
2754,Moroccan Dirham
2755,Lebanese Pound
2756,Dominican Peso
2757,Sri Lanka Rupee
2758,Brazilian Real
2759,North Korean Won
2760,Convertible Marks
2761,Bermudian Dollar (customarily known as Bermuda Dollar)
2762,Djibouti Franc
2763,Lebanese Pound
2764,Kip
2765,Bond Markets Units European Composite Unit (EURCO)
2766,Libyan Dinar
2767,Serbian Dinar
2768,Rupiah
2769,Djibouti Franc
2770,Boliviano Mvdol
2771,Indian Rupee Ngultrum
2772,Kip
2773,Palladium
2774,Bahamian Dollar
2775,Brunei Dollar
2776,Australian Dollar
2777,European Unit of Account 17(E.U.A.-17)
2778,Moroccan Dirham
2779,Palladium
2780,Nepalese Rupee
2781,Aruban Guilder
2782,Cordoba Oro
2783,Indian Rupee
2784,European Unit of Account 9(E.U.A.-9)
2785,Croatian Kuna
2786,Tala
2787,Belarussian Ruble
2788,Ouguiya
2789,Pula
2790,Swiss Franc
2791,Yuan Renminbi
2792,Jamaican Dollar
2793,European Unit of Account 9(E.U.A.-9)
2794,Argentine Peso
2795,Rwanda Franc
2796,Bond Markets Units European Composite Unit (EURCO)
2797,Hong Kong Dollar
2798,Bond Markets Units European Composite Unit (EURCO)
2799,Swiss Franc
2800,Denar
2801,Yuan Renminbi
2802,Bolivar Fuerte
2803,Liberian Dollar
2804,Liberian Dollar
2805,Swiss Franc
2806,Hong Kong Dollar
2807,European Unit of Account 9(E.U.A.-9)
2808,Kwacha
2809,Croatian Kuna
2810,Djibouti Franc
2811,Solomon Islands Dollar
2812,European Unit of Account 17(E.U.A.-17)
2813,Brazilian Real
2814,Kina
2815,Costa Rican Colon
2816,Yuan Renminbi
2817,Uzbekistan Sum
2818,European Unit of Account 9(E.U.A.-9)
2819,Lebanese Pound
2820,Philippine Peso
2821,Lari
2822,Hryvnia
2823,Kip
2824,Convertible Marks
2825,Yuan Renminbi
2826,Hryvnia
2827,East Caribbean Dollar
2828,Dobra
2829,Colombian Peso Unidad de Valor Real
2830,Bahamian Dollar
2831,Liberian Dollar
2832,Platinum
2833,Convertible Marks
2834,Iranian Rial
2835,Tugrik
2836,Sri Lanka Rupee
2837,Syrian Pound
2838,Aruban Guilder
2839,Denar
2840,Leone
2841,Pula
2842,Hryvnia
2843,Palladium
2844,Gibraltar Pound
2845,Tenge
2846,Indian Rupee Ngultrum
2847,Colombian Peso Unidad de Valor Real
2848,Azerbaijanian Manat
2849,Dalasi
2850,Australian Dollar
2851,Indian Rupee Ngultrum
2852,Pula
2853,Kip
2854,Dobra
2855,Lari
2856,Iranian Rial
2857,Pataca
2858,Palladium
2859,CFP Franc
2860,Brazilian Real
2861,El Salvador Colon US Dollar
2862,Trinidad and Tobago Dollar
2863,North Korean Won
2864,Aruban Guilder
2865,Indian Rupee Ngultrum
2866,Swiss Franc
2867,Palladium
2868,Nepalese Rupee
2869,Quetzal
2870,Yuan Renminbi
2871,Lebanese Pound
2872,Dominican Peso
2873,Danish Krone
2874,Kina
2875,Uzbekistan Sum
2876,Latvian Lats
2877,Comoro Franc
2878,Brazilian Real
2879,Lempira
2880,Comoro Franc
2881,Indian Rupee Ngultrum
2882,Azerbaijanian Manat
2883,Pa'anga
2884,Rupiah
2885,Cordoba Oro
2886,Convertible Marks
2887,Convertible Marks
2888,Croatian Kuna
2889,Denar
2890,Lithuanian Litas
2891,Libyan Dinar
2892,Ouguiya
2893,Libyan Dinar
2894,Bulgarian Lev
2895,Rwanda Franc
2896,Kip
2897,Liberian Dollar
2898,New Leu
2899,Argentine Peso
2900,Australian Dollar
2901,Indian Rupee Ngultrum
2902,Lempira
2903,Forint
2904,Indian Rupee Ngultrum
2905,Convertible Marks
2906,Liberian Dollar
2907,Tala
2908,Solomon Islands Dollar
2909,New Leu
2910,Argentine Peso
2911,Tenge
2912,Lari
2913,Malagasy Ariary
2914,Bulgarian Lev
2915,Uzbekistan Sum
2916,Hryvnia
2917,European Unit of Account 9(E.U.A.-9)
2918,Lempira
2919,Gibraltar Pound
2920,Qatari Rial
2921,UIC-Franc
2922,Convertible Marks
2923,Barbados Dollar
2924,Kina
2925,Lari
2926,Uzbekistan Sum
2927,Latvian Lats
2928,Singapore Dollar
2929,Costa Rican Colon
2930,Sri Lanka Rupee
2931,Ethiopian Birr
2932,Kina
2933,Croatian Kuna
2934,Forint
2935,European Unit of Account 9(E.U.A.-9)
2936,Egyptian Pound
2937,Danish Krone
2938,Moroccan Dirham
2939,Bond Markets Units European Composite Unit (EURCO)
2940,Platinum
2941,Brunei Dollar
2942,Congolese Franc
2943,Armenian Dram
2944,Lari
2945,Gibraltar Pound
2946,Indian Rupee Ngultrum
2947,Rupiah
2948,Belarussian Ruble
2949,Brazilian Real
2950,Denar
2951,El Salvador Colon US Dollar
2952,Colombian Peso Unidad de Valor Real
2953,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2954,Falkland Islands Pound
2955,Croatian Kuna
2956,CFA Franc BCEAO
2957,European Unit of Account 17(E.U.A.-17)
2958,El Salvador Colon US Dollar
2959,Forint
2960,Pa'anga
2961,European Unit of Account 17(E.U.A.-17)
2962,Bahamian Dollar
2963,Lari
2964,Pula
2965,Pula
2966,Tugrik
2967,Liberian Dollar
2968,Quetzal
2969,Latvian Lats
2970,Aruban Guilder
2971,Convertible Marks
2972,Pula
2973,Aruban Guilder
2974,Bulgarian Lev
2975,Croatian Kuna
2976,Denar
2977,Swiss Franc
2978,Bahamian Dollar
2979,European Monetary Unit (E.M.U.-6)
2980,Comoro Franc
2981,Lithuanian Litas
2982,Yen
2983,Gourde US Dollar
2984,Syrian Pound
2985,Pataca
2986,Barbados Dollar
2987,Kina
2988,Tanzanian Shilling
2989,Philippine Peso
2990,Pula
2991,UIC-Franc
2992,Pataca
2993,Moroccan Dirham
2994,Cordoba Oro
2995,Nepalese Rupee
2996,European Monetary Unit (E.M.U.-6)
2997,New Leu
2998,Aruban Guilder
2999,Indian Rupee
3000,Uzbekistan Sum
3001,East Caribbean Dollar
3002,Tenge
3003,European Unit of Account 9(E.U.A.-9)
3004,Peso Uruguayo Uruguay Peso en Unidades Indexadas
3005,Libyan Dinar
3006,Libyan Dinar
3007,Iranian Rial
3008,Rupiah
3009,Cordoba Oro
3010,European Unit of Account 9(E.U.A.-9)
3011,Philippine Peso
3012,New Leu
3013,Nepalese Rupee
3014,Serbian Dinar
3015,Bulgarian Lev
3016,New Leu
3017,Costa Rican Colon
3018,Libyan Dinar
3019,Armenian Dram
3020,Kina
3021,Gourde US Dollar
3022,Tenge
3023,Croatian Kuna
3024,New Leu
3025,Argentine Peso
3026,Convertible Marks
3027,Rupiah
3028,North Korean Won
3029,Cape Verde Escudo
3030,Rial Omani
3031,European Unit of Account 9(E.U.A.-9)
3032,Australian Dollar
3033,Brazilian Real
3034,Egyptian Pound
3035,European Unit of Account 9(E.U.A.-9)
3036,Trinidad and Tobago Dollar
3037,Kwacha
3038,Naira
3039,New Leu
3040,Lari
3041,Dalasi
3042,Vatu
3043,Uzbekistan Sum
3044,Lempira
3045,Sri Lanka Rupee
3046,Egyptian Pound
3047,Lempira
3048,Cordoba Oro
3049,Kip
3050,Pula
3051,Belarussian Ruble
3052,Zloty
3053,Swiss Franc
3054,Kip
3055,UIC-Franc
3056,Yuan Renminbi
3057,Kina
3058,Malagasy Ariary
3059,Iranian Rial
3060,Solomon Islands Dollar
3061,Peso Uruguayo Uruguay Peso en Unidades Indexadas
3062,Bolivar Fuerte
3063,Euro
3064,El Salvador Colon US Dollar
3065,East Caribbean Dollar
3066,El Salvador Colon US Dollar
3067,Pa'anga
3068,Iranian Rial
3069,Kip
3070,Costa Rican Colon
3071,Rial Omani
3072,Lempira
3073,Denar
3074,Pula
3075,Dobra
3076,Sri Lanka Rupee
3077,Dominican Peso
3078,Bolivar Fuerte
3079,Armenian Dram
3080,Malagasy Ariary
3081,Bond Markets Units European Composite Unit (EURCO)
3082,Liberian Dollar
3083,Indian Rupee Ngultrum
3084,Croatian Kuna
3085,Lari
3086,Surinam Dollar
3087,Uzbekistan Sum
3088,CFP Franc
3089,Forint
3090,Malagasy Ariary
3091,Lari
3092,Rial Omani
3093,Indian Rupee Ngultrum
3094,Trinidad and Tobago Dollar
3095,Pula
3096,New Leu
3097,Palladium
3098,Djibouti Franc
3099,Rwanda Franc
3100,Convertible Marks
3101,Bond Markets Units European Composite Unit (EURCO)
3102,Tunisian Dinar
3103,Kina
3104,Peso Uruguayo Uruguay Peso en Unidades Indexadas
3105,Kina
3106,Trinidad and Tobago Dollar
3107,El Salvador Colon US Dollar
3108,European Monetary Unit (E.M.U.-6)
3109,Indian Rupee Ngultrum
3110,Saint Helena Pound
3111,Belarussian Ruble
3112,Brazilian Real
3113,Lari
3114,Kip
3115,Convertible Marks
3116,Zloty
3117,Lithuanian Litas
3118,Falkland Islands Pound
3119,Indian Rupee Ngultrum
3120,Djibouti Franc
3121,Vatu
3122,Sri Lanka Rupee
3123,Vatu
3124,Latvian Lats
3125,Bulgarian Lev
3126,Pa'anga
3127,Uganda Shilling
3128,Aruban Guilder
3129,Trinidad and Tobago Dollar
3130,Bahamian Dollar
3131,Rwanda Franc
3132,Jamaican Dollar
3133,Rwanda Franc
3134,Kwacha
3135,Tanzanian Shilling
3136,Azerbaijanian Manat
3137,Indian Rupee
3138,Tugrik
3139,Argentine Peso
3140,Bahamian Dollar
3141,Ethiopian Birr
3142,Kina
3143,Bahamian Dollar
3144,Brunei Dollar
3145,Rwanda Franc
3146,Tenge
3147,Libyan Dinar
3148,Australian Dollar
3149,Hryvnia
3150,Swiss Franc
3151,Hryvnia
3152,Indian Rupee Ngultrum
3153,Dominican Peso
3154,Bahamian Dollar
3155,Brunei Dollar
3156,Jordanian Dinar
3157,Croatian Kuna
3158,Bolivar Fuerte
3159,Bulgarian Lev
3160,Rupiah
3161,Lari
3162,Euro
3163,Latvian Lats
3164,Bahraini Dinar
3165,Kwacha
3166,Australian Dollar
3167,Lari
3168,Ethiopian Birr
3169,Zloty
3170,Hryvnia
3171,Surinam Dollar
3172,CFA Franc BEAC
3173,Tunisian Dinar
3174,Kwacha
3175,Iranian Rial
3176,East Caribbean Dollar
3177,Peso Uruguayo Uruguay Peso en Unidades Indexadas
3178,Leone
3179,Congolese Franc
3180,Convertible Marks
3181,Libyan Dinar
3182,Kip
3183,Lempira
3184,European Unit of Account 17(E.U.A.-17)
3185,Australian Dollar
3186,Euro
3187,Brazilian Real
3188,Lebanese Pound
3189,Peso Uruguayo Uruguay Peso en Unidades Indexadas
3190,Pakistan Rupee
3191,Bond Markets Units European Composite Unit (EURCO)
3192,Lithuanian Litas
3193,New Leu
3194,European Monetary Unit (E.M.U.-6)
3195,Barbados Dollar
3196,Indian Rupee Ngultrum
3197,Tenge
3198,CFA Franc BCEAO
3199,Indian Rupee Ngultrum
3200,Cape Verde Escudo
3201,Rwanda Franc
3202,Jamaican Dollar
3203,Naira
3204,Bolivar Fuerte
3205,Belarussian Ruble
3206,Swiss Franc
3207,Gibraltar Pound
3208,Som
3209,Costa Rican Colon
3210,Lebanese Pound
3211,CFA Franc BCEAO
3212,Moroccan Dirham
3213,El Salvador Colon US Dollar
3214,Indian Rupee Ngultrum
3215,Rial Omani
3216,Latvian Lats
3217,Bulgarian Lev
3218,Uzbekistan Sum
3219,Gibraltar Pound
3220,North Korean Won
3221,Hryvnia
3222,Pa'anga
3223,Rwanda Franc
3224,Egyptian Pound
3225,Swiss Franc
3226,Rwanda Franc
3227,Brunei Dollar
3228,UIC-Franc
3229,Comoro Franc
3230,Latvian Lats
3231,Egyptian Pound
3232,Azerbaijanian Manat
3233,Malagasy Ariary
3234,Australian Dollar
3235,Australian Dollar
3236,Ethiopian Birr
3237,Australian Dollar
3238,Dominican Peso
3239,Convertible Marks
3240,Pula
3241,Gibraltar Pound
3242,Surinam Dollar
3243,Qatari Rial
3244,Aruban Guilder
3245,Dalasi
3246,Cordoba Oro
3247,Lempira
3248,Lebanese Pound
3249,Palladium
3250,Pataca
3251,Pula
3252,Convertible Marks
3253,Serbian Dinar
3254,Syrian Pound
3255,Syrian Pound
3256,Cordoba Oro
3257,Armenian Dram
3258,New Leu
3259,Swiss Franc
3260,Latvian Lats
3261,Malagasy Ariary
3262,Solomon Islands Dollar
3263,Pataca
3264,European Unit of Account 9(E.U.A.-9)
3265,Kip
3266,European Unit of Account 17(E.U.A.-17)
3267,Ouguiya
3268,Lempira
3269,Solomon Islands Dollar
3270,Yuan Renminbi
3271,New Leu
3272,Indian Rupee Ngultrum
3273,Sri Lanka Rupee
3274,Naira
3275,Iranian Rial
3276,Yen
3277,Vatu
3278,Indian Rupee Ngultrum
3279,Brunei Dollar
3280,Comoro Franc
3281,Latvian Lats
3282,Yen
3283,North Korean Won
3284,Leone
3285,Belarussian Ruble
3286,Dalasi
3287,Pa'anga
3288,Gourde US Dollar
3289,Pula
3290,Costa Rican Colon
3291,Uzbekistan Sum
3292,Palladium
3293,Congolese Franc
3294,Platinum
3295,Kwacha
3296,Tanzanian Shilling
3297,CFP Franc
3298,Indian Rupee Ngultrum
3299,Egyptian Pound
3300,Indian Rupee Ngultrum
3301,Lari
3302,Zloty
3303,Pa'anga
3304,Leone
3305,Cape Verde Escudo
3306,Dobra
3307,Forint
3308,Azerbaijanian Manat
3309,Tunisian Dinar
3310,Costa Rican Colon
3311,Ethiopian Birr
3312,Convertible Marks
3313,Tenge
3314,Convertible Marks
3315,North Korean Won
3316,Brazilian Real
3317,North Korean Won
3318,Sri Lanka Rupee
3319,Hryvnia
3320,Jamaican Dollar
