product_id,product_name
2369,Congolese Franc
2370,Solomon Islands Dollar
2371,Bulgarian Lev
2372,Hong Kong Dollar
2373,Costa Rican Colon
2374,Pa'anga
2375,Cape Verde Escudo
2376,Egyptian Pound
2377,Kip
2378,Costa Rican Colon
2379,Bulgarian Lev
2380,Sri Lanka Rupee
2381,Leone
2382,Pula
2383,Djibouti Franc
2384,Rwanda Franc
2385,East Caribbean Dollar
2386,Bolivar Fuerte
2387,Lempira
2388,Leone
2389,Uzbekistan Sum
2390,Quetzal
2391,Ethiopian Birr
2392,Yuan Renminbi
2393,Rial Omani
2394,Brunei Dollar
2395,New Leu
2396,Rwanda Franc
2397,Australian Dollar
2398,Ethiopian Birr
2399,Aruban Guilder
2400,Denar
2401,Bermudian Dollar (customarily known as Bermuda Dollar)
2402,Rwanda Franc
2403,Pula
2404,Dalasi
2405,Argentine Peso
2406,Palladium
2407,European Unit of Account 17(E.U.A.-17)
2408,Singapore Dollar
2409,Aruban Guilder
2410,New Leu
2411,Colombian Peso Unidad de Valor Real
2412,Qatari Rial
2413,Uzbekistan Sum
2414,Kina
2415,Gibraltar Pound
2416,Liberian Dollar
2417,Surinam Dollar
2418,UIC-Franc
2419,Serbian Dinar
2420,Gibraltar Pound
2421,Denar
2422,El Salvador Colon US Dollar
2423,Colombian Peso Unidad de Valor Real
2424,Lari
2425,Costa Rican Colon
2426,Surinam Dollar
2427,Pataca
2428,El Salvador Colon US Dollar
2429,North Korean Won
2430,Forint
2431,Rwanda Franc
2432,Kip
2433,Solomon Islands Dollar
2434,Bulgarian Lev
2435,Hryvnia
2436,Dominican Peso
2437,Libyan Dinar
2438,Latvian Lats
2439,Palladium
2440,Tugrik
2441,Ethiopian Birr
2442,Gibraltar Pound
2443,East Caribbean Dollar
2444,European Unit of Account 9(E.U.A.-9)
2445,Malagasy Ariary
2446,Congolese Franc
2447,Azerbaijanian Manat
2448,Denar
2449,Ethiopian Birr
2450,Rial Omani
2451,Syrian Pound
2452,Solomon Islands Dollar
2453,Aruban Guilder
2454,Surinam Dollar
2455,Rwanda Franc
2456,Barbados Dollar
2457,Bahamian Dollar
2458,Lebanese Pound
2459,Moroccan Dirham
2460,Yuan Renminbi
2461,European Unit of Account 17(E.U.A.-17)
2462,Convertible Marks
2463,Lebanese Pound
2464,Aruban Guilder
2465,Cape Verde Escudo
2466,Egyptian Pound
2467,Tenge
2468,Latvian Lats
2469,El Salvador Colon US Dollar
2470,European Unit of Account 9(E.U.A.-9)
2471,Lithuanian Litas
2472,Solomon Islands Dollar
2473,Kip
2474,Cordoba Oro
2475,Argentine Peso
2476,Egyptian Pound
2477,Cape Verde Escudo
2478,Brazilian Real
2479,Tugrik
2480,New Leu
2481,Yen
2482,Tenge
2483,Gibraltar Pound
2484,Nepalese Rupee
2485,Quetzal
2486,Kip
2487,UIC-Franc
2488,Argentine Peso
2489,Pa'anga
2490,Bermudian Dollar (customarily known as Bermuda Dollar)
2491,Indian Rupee Ngultrum
2492,New Leu
2493,Lari
2494,Singapore Dollar
2495,Armenian Dram
2496,Bolivar Fuerte
2497,Brazilian Real
2498,Croatian Kuna
2499,Swiss Franc
2500,Convertible Marks
2501,Latvian Lats
2502,North Korean Won
2503,Euro
2504,Vatu
2505,Vatu
2506,Lari
2507,Singapore Dollar
2508,European Monetary Unit (E.M.U.-6)
2509,European Unit of Account 17(E.U.A.-17)
2510,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2511,Latvian Lats
2512,Singapore Dollar
2513,Euro
2514,Pula
2515,Indian Rupee Ngultrum
2516,Dominican Peso
2517,Tanzanian Shilling
2518,Gibraltar Pound
2519,North Korean Won
2520,Singapore Dollar
2521,Tenge
2522,Armenian Dram
2523,Saint Helena Pound
2524,Brazilian Real
2525,Comoro Franc
2526,Dalasi
2527,Pula
2528,Gibraltar Pound
2529,Hryvnia
2530,Croatian Kuna
2531,Tenge
2532,Hryvnia
2533,Uzbekistan Sum
2534,Bulgarian Lev
2535,European Unit of Account 17(E.U.A.-17)
2536,Tala
2537,Som
2538,Bond Markets Units European Composite Unit (EURCO)
2539,Tenge
2540,Yuan Renminbi
2541,Bahraini Dinar
2542,Latvian Lats
2543,Cape Verde Escudo
2544,European Unit of Account 17(E.U.A.-17)
2545,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2546,Hryvnia
2547,Philippine Peso
2548,Kip
2549,Djibouti Franc
2550,Leone
2551,Zloty
2552,Kina
2553,Egyptian Pound
2554,Swiss Franc
2555,Solomon Islands Dollar
2556,Jamaican Dollar
2557,Rupiah
2558,Convertible Marks
2559,Lari
2560,Gibraltar Pound
2561,Palladium
2562,Jamaican Dollar
2563,Swiss Franc
2564,Azerbaijanian Manat
2565,Ouguiya
2566,Swiss Franc
2567,Liberian Dollar
2568,Bond Markets Units European Composite Unit (EURCO)
2569,Iranian Rial
2570,Nepalese Rupee
2571,Gibraltar Pound
2572,Palladium
2573,Tanzanian Shilling
2574,Lebanese Pound
2575,Solomon Islands Dollar
2576,Indian Rupee
2577,Dalasi
2578,Malagasy Ariary
2579,Brazilian Real
2580,Lempira
2581,Bulgarian Lev
2582,Liberian Dollar
2583,Bulgarian Lev
2584,Falkland Islands Pound
2585,Nepalese Rupee
2586,Tanzanian Shilling
2587,Kip
2588,Yuan Renminbi
2589,Brunei Dollar
2590,Uzbekistan Sum
2591,Ethiopian Birr
2592,Moroccan Dirham
2593,Danish Krone
2594,Congolese Franc
2595,Ouguiya
2596,Hryvnia
2597,Ethiopian Birr
2598,Croatian Kuna
2599,Swiss Franc
2600,El Salvador Colon US Dollar
2601,Palladium
2602,Moroccan Dirham
2603,Armenian Dram
2604,Lari
2605,Indian Rupee Ngultrum
2606,Uganda Shilling
2607,Tugrik
2608,Bulgarian Lev
2609,Kip
2610,Comoro Franc
2611,Lempira
2612,Platinum
2613,Egyptian Pound
2614,Lempira
2615,Solomon Islands Dollar
2616,Yuan Renminbi
2617,Aruban Guilder
2618,Pakistan Rupee
2619,Kip
2620,Rwanda Franc
2621,Palladium
2622,Tanzanian Shilling
2623,Forint
2624,Lari
2625,Brunei Dollar
2626,Zloty
2627,Yen
2628,Cape Verde Escudo
2629,Convertible Marks
2630,Egyptian Pound
2631,North Korean Won
2632,Ethiopian Birr
2633,Falkland Islands Pound
2634,Lari
2635,Hong Kong Dollar
2636,Lari
2637,Egyptian Pound
2638,Rwanda Franc
2639,Armenian Dram
2640,Bolivar Fuerte
2641,Bond Markets Units European Composite Unit (EURCO)
2642,Costa Rican Colon
2643,Pula
2644,Bond Markets Units European Composite Unit (EURCO)
2645,Bahraini Dinar
2646,Cape Verde Escudo
2647,Saint Helena Pound
2648,Cape Verde Escudo
2649,Syrian Pound
2650,Forint
2651,El Salvador Colon US Dollar
2652,Jamaican Dollar
2653,Swiss Franc
2654,Kina
2655,Comoro Franc
2656,Latvian Lats
2657,Ethiopian Birr
2658,Djibouti Franc
2659,Malagasy Ariary
2660,Boliviano Mvdol
2661,European Unit of Account 17(E.U.A.-17)
2662,Cape Verde Escudo
2663,Comoro Franc
2664,Comoro Franc
2665,Iranian Rial
2666,Latvian Lats
2667,Congolese Franc
2668,Bond Markets Units European Composite Unit (EURCO)
2669,Aruban Guilder
2670,Saint Helena Pound
2671,Moroccan Dirham
2672,Pula
2673,European Unit of Account 9(E.U.A.-9)
2674,Belarussian Ruble
2675,Ouguiya
2676,Tenge
2677,Indian Rupee Ngultrum
2678,Rwanda Franc
2679,Indian Rupee Ngultrum
2680,Lebanese Pound
2681,Comoro Franc
2682,Pa'anga
2683,Australian Dollar
2684,Sri Lanka Rupee
2685,Brazilian Real
2686,Latvian Lats
2687,CFP Franc
2688,Kina
2689,Tugrik
2690,Dobra
2691,El Salvador Colon US Dollar
2692,Hryvnia
2693,Naira
2694,CFA Franc BEAC
2695,Som
2696,Rwanda Franc
2697,Bulgarian Lev
2698,Palladium
2699,Moroccan Dirham
2700,Egyptian Pound
2701,Jamaican Dollar
2702,Pakistan Rupee
2703,Uzbekistan Sum
2704,Solomon Islands Dollar
2705,Indian Rupee Ngultrum
2706,Indian Rupee Ngultrum
2707,Denar
2708,Ouguiya
2709,Hong Kong Dollar
2710,Quetzal
2711,Philippine Peso
2712,Hryvnia
2713,Indian Rupee Ngultrum
2714,Kip
2715,Palladium
2716,Dominican Peso
2717,Latvian Lats
2718,Tunisian Dinar
2719,Liberian Dollar
2720,Kip
2721,European Unit of Account 17(E.U.A.-17)
2722,Djibouti Franc
2723,Dalasi
2724,Colombian Peso Unidad de Valor Real
2725,Uzbekistan Sum
2726,Egyptian Pound
2727,Moroccan Dirham
2728,Jamaican Dollar
2729,Bulgarian Lev
2730,Syrian Pound
2731,Hryvnia
2732,Lebanese Pound
2733,Uganda Shilling
2734,Belarussian Ruble
2735,Lempira
2736,Pa'anga
2737,Pula
2738,Palladium
2739,Tunisian Dinar
2740,Pakistan Rupee
2741,Hong Kong Dollar
2742,Serbian Dinar
2743,Comoro Franc
2744,New Leu
2745,Bulgarian Lev
2746,Pula
2747,Croatian Kuna
2748,Liberian Dollar
2749,East Caribbean Dollar
2750,Pula
2751,North Korean Won
2752,Kip
2753,Qatari Rial
2754,Pula
2755,Argentine Peso
2756,Moroccan Dirham
2757,Liberian Dollar
2758,Iranian Rial
2759,Gibraltar Pound
2760,Pataca
2761,Vatu
2762,Kina
2763,Rwanda Franc
2764,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2765,Argentine Peso
2766,Sri Lanka Rupee
2767,Ethiopian Birr
2768,Liberian Dollar
2769,Congolese Franc
2770,Cape Verde Escudo
2771,European Unit of Account 9(E.U.A.-9)
2772,Comoro Franc
2773,New Leu
2774,Brazilian Real
2775,Jordanian Dinar
2776,Solomon Islands Dollar
2777,Brazilian Real
2778,Bolivar Fuerte
2779,Bahamian Dollar
2780,Indian Rupee Ngultrum
2781,Pula
2782,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2783,Tanzanian Shilling
2784,Falkland Islands Pound
2785,CFA Franc BEAC
2786,UIC-Franc
2787,Bahraini Dinar
2788,Egyptian Pound
2789,Rwanda Franc
2790,Bulgarian Lev
2791,Kip
2792,Kip
2793,Lari
2794,Platinum
2795,Kip
2796,Bahraini Dinar
2797,Gourde US Dollar
2798,Som
2799,Indian Rupee Ngultrum
2800,Forint
2801,Pakistan Rupee
2802,Jordanian Dinar
2803,Saint Helena Pound
2804,Zloty
2805,Kwacha
2806,Bermudian Dollar (customarily known as Bermuda Dollar)
2807,Belarussian Ruble
2808,Kip
2809,Rupiah
2810,Swiss Franc
2811,Australian Dollar
2812,Lari
2813,Zloty
2814,Belarussian Ruble
2815,Lempira
2816,Indian Rupee
2817,Uzbekistan Sum
2818,Solomon Islands Dollar
2819,Dobra
2820,Bond Markets Units European Composite Unit (EURCO)
2821,Rupiah
2822,Costa Rican Colon
2823,Som
2824,Azerbaijanian Manat
2825,Tanzanian Shilling
2826,Moroccan Dirham
2827,Egyptian Pound
2828,Pula
2829,Serbian Dinar
2830,Azerbaijanian Manat
2831,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2832,Dominican Peso
2833,Vatu
2834,Lebanese Pound
2835,Brazilian Real
2836,Dominican Peso
2837,Sri Lanka Rupee
2838,Comoro Franc
2839,Lari
2840,Tanzanian Shilling
2841,Platinum
2842,Rupiah
2843,Zloty
2844,Indian Rupee Ngultrum
2845,Tanzanian Shilling
2846,Aruban Guilder
2847,Aruban Guilder
2848,Saint Helena Pound
2849,Bulgarian Lev
2850,CFA Franc BCEAO
2851,Cayman Islands Dollar
2852,Armenian Dram
2853,Uganda Shilling
2854,Malagasy Ariary
2855,Cape Verde Escudo
2856,Yuan Renminbi
2857,Sri Lanka Rupee
2858,Sri Lanka Rupee
2859,Yen
2860,Pula
2861,Kip
2862,Dalasi
2863,Nepalese Rupee
2864,Bulgarian Lev
2865,CFA Franc BCEAO
2866,Cape Verde Escudo
2867,Hryvnia
2868,Egyptian Pound
2869,Serbian Dinar
2870,Serbian Dinar
2871,Costa Rican Colon
2872,Pa'anga
2873,Moroccan Dirham
2874,Lari
2875,Armenian Dram
2876,Bolivar Fuerte
2877,East Caribbean Dollar
2878,Solomon Islands Dollar
2879,El Salvador Colon US Dollar
2880,Cape Verde Escudo
2881,Tugrik
2882,Indian Rupee
2883,Trinidad and Tobago Dollar
2884,Bulgarian Lev
2885,Bahraini Dinar
2886,Armenian Dram
2887,Syrian Pound
2888,Yen
2889,Jamaican Dollar
2890,Pakistan Rupee
2891,Syrian Pound
2892,UIC-Franc
2893,Pa'anga
2894,Convertible Marks
2895,Palladium
2896,Yuan Renminbi
2897,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2898,Lebanese Pound
2899,Egyptian Pound
2900,Liberian Dollar
2901,New Leu
2902,Argentine Peso
2903,North Korean Won
2904,Comoro Franc
2905,El Salvador Colon US Dollar
2906,CFP Franc
2907,Australian Dollar
2908,Jamaican Dollar
2909,El Salvador Colon US Dollar
2910,Yuan Renminbi
2911,Egyptian Pound
2912,Convertible Marks
2913,Ethiopian Birr
2914,Tugrik
2915,Comoro Franc
2916,Lari
2917,Rwanda Franc
2918,Denar
2919,New Leu
2920,Surinam Dollar
2921,Aruban Guilder
2922,Argentine Peso
2923,CFA Franc BCEAO
2924,Malagasy Ariary
2925,Boliviano Mvdol
2926,Dominican Peso
2927,Vatu
2928,Dominican Peso
2929,Iranian Rial
2930,Azerbaijanian Manat
2931,Ouguiya
2932,UIC-Franc
2933,Aruban Guilder
2934,Liberian Dollar
2935,CFP Franc
2936,Bulgarian Lev
2937,Forint
2938,Armenian Dram
2939,Colombian Peso Unidad de Valor Real
2940,Malagasy Ariary
2941,Hryvnia
2942,Jordanian Dinar
2943,Egyptian Pound
2944,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2945,Qatari Rial
2946,Solomon Islands Dollar
2947,Lari
2948,Tenge
2949,Pula
2950,New Leu
2951,Qatari Rial
2952,Ethiopian Birr
2953,Cayman Islands Dollar
2954,Congolese Franc
2955,Indian Rupee Ngultrum
2956,Djibouti Franc
2957,Danish Krone
2958,Pa'anga
2959,Singapore Dollar
2960,Solomon Islands Dollar
2961,European Monetary Unit (E.M.U.-6)
2962,Jamaican Dollar
2963,East Caribbean Dollar
2964,Cape Verde Escudo
2965,Cape Verde Escudo
2966,Palladium
2967,Bahamian Dollar
2968,Lebanese Pound
2969,Hryvnia
2970,Indian Rupee Ngultrum
2971,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2972,Hong Kong Dollar
2973,Yen
2974,Indian Rupee
2975,Pula
2976,Serbian Dinar
2977,Lempira
2978,Armenian Dram
2979,Som
2980,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2981,Kina
2982,Nepalese Rupee
2983,Rupiah
2984,Hong Kong Dollar
2985,Malagasy Ariary
2986,Egyptian Pound
2987,Iranian Rial
2988,North Korean Won
2989,Kip
2990,Kip
2991,Tenge
2992,Sri Lanka Rupee
2993,Azerbaijanian Manat
2994,Platinum
2995,Rupiah
2996,Peso Uruguayo Uruguay Peso en Unidades Indexadas
2997,Argentine Peso
2998,Lempira
2999,Rupiah
3000,Peso Uruguayo Uruguay Peso en Unidades Indexadas
3001,Qatari Rial
3002,Serbian Dinar
3003,Bond Markets Units European Composite Unit (EURCO)
3004,Pakistan Rupee
3005,Kwacha
3006,Lempira
3007,Serbian Dinar
3008,Pula
3009,Pataca
3010,Kwacha
3011,Rupiah
3012,Lari
3013,Congolese Franc
3014,Australian Dollar
3015,Denar
3016,Pula
3017,Denar
3018,Pa'anga
3019,Kip
3020,Latvian Lats
3021,Egyptian Pound
3022,Forint
3023,El Salvador Colon US Dollar
3024,Liberian Dollar
3025,Solomon Islands Dollar
3026,European Monetary Unit (E.M.U.-6)
3027,Libyan Dinar
3028,CFA Franc BCEAO
3029,Tala
3030,Som
3031,Philippine Peso
3032,Sri Lanka Rupee
3033,CFA Franc BEAC
3034,Trinidad and Tobago Dollar
3035,Indian Rupee
3036,Pula
3037,Liberian Dollar
3038,Convertible Marks
3039,Egyptian Pound
3040,Egyptian Pound
3041,El Salvador Colon US Dollar
3042,Rwanda Franc
3043,Bolivar Fuerte
3044,Latvian Lats
3045,Aruban Guilder
3046,Lari
3047,Ethiopian Birr
3048,Tunisian Dinar
3049,El Salvador Colon US Dollar
3050,Lempira
3051,Bulgarian Lev
3052,Lempira
3053,Ethiopian Birr
3054,Bolivar Fuerte
3055,Vatu
3056,Forint
3057,Cape Verde Escudo
3058,El Salvador Colon US Dollar
3059,Tanzanian Shilling
3060,Euro
3061,Som
3062,Pa'anga
3063,Uzbekistan Sum
3064,Hryvnia
3065,Latvian Lats
3066,North Korean Won
3067,Hong Kong Dollar
3068,Rwanda Franc
3069,Indian Rupee Ngultrum
3070,Bond Markets Units European Composite Unit (EURCO)
3071,El Salvador Colon US Dollar
3072,Comoro Franc
3073,Armenian Dram
3074,Qatari Rial
3075,Bahamian Dollar
3076,Congolese Franc
3077,Rupiah
3078,Latvian Lats
3079,Surinam Dollar
3080,Tugrik
3081,Ethiopian Birr
3082,Brunei Dollar
3083,Kwacha
3084,Cordoba Oro
3085,Pula
3086,Solomon Islands Dollar
3087,Indian Rupee Ngultrum
3088,Aruban Guilder
3089,CFA Franc BCEAO
3090,Kwacha
3091,Ouguiya
3092,Som
3093,Colombian Peso Unidad de Valor Real
3094,Swiss Franc
3095,Serbian Dinar
3096,Gibraltar Pound
3097,Lari
3098,Indian Rupee Ngultrum
3099,Pakistan Rupee
3100,Serbian Dinar
3101,Rupiah
3102,Comoro Franc
3103,Uzbekistan Sum
3104,East Caribbean Dollar
3105,Kip
3106,Quetzal
3107,Lempira
3108,Lebanese Pound
3109,Indian Rupee
3110,Ouguiya
3111,Armenian Dram
3112,Australian Dollar
3113,Egyptian Pound
3114,Lari
3115,Rial Omani
3116,Latvian Lats
3117,Jordanian Dinar
3118,Lari
3119,Kip
3120,Comoro Franc
3121,Lari
3122,North Korean Won
3123,Egyptian Pound
3124,East Caribbean Dollar
3125,Barbados Dollar
3126,Sri Lanka Rupee
3127,Bulgarian Lev
3128,Rupiah
3129,Peso Uruguayo Uruguay Peso en Unidades Indexadas
3130,European Unit of Account 9(E.U.A.-9)
3131,Kina
3132,Dobra
3133,Bond Markets Units European Composite Unit (EURCO)
3134,Convertible Marks
3135,Pakistan Rupee
3136,CFA Franc BCEAO
3137,Danish Krone
3138,Tenge
3139,Ethiopian Birr
3140,Djibouti Franc
3141,Latvian Lats
3142,Rial Omani
3143,Palladium
3144,East Caribbean Dollar
3145,Rupiah
3146,European Monetary Unit (E.M.U.-6)
3147,Indian Rupee Ngultrum
3148,El Salvador Colon US Dollar
3149,Peso Uruguayo Uruguay Peso en Unidades Indexadas
3150,Congolese Franc
3151,Dominican Peso
3152,Bermudian Dollar (customarily known as Bermuda Dollar)
3153,Hryvnia
3154,Ouguiya
3155,European Unit of Account 17(E.U.A.-17)
3156,Armenian Dram
3157,Jordanian Dinar
3158,Lari
3159,Serbian Dinar
3160,Brunei Dollar
3161,Boliviano Mvdol
3162,Lari
3163,CFP Franc
3164,Bolivar Fuerte
3165,Colombian Peso Unidad de Valor Real
3166,Indian Rupee
3167,Tenge
3168,Jamaican Dollar
3169,Croatian Kuna
3170,Danish Krone
3171,Indian Rupee Ngultrum
3172,Kip
3173,Uganda Shilling
3174,Rial Omani
3175,El Salvador Colon US Dollar
3176,Lebanese Pound
3177,Indian Rupee Ngultrum
3178,Lebanese Pound
3179,Moroccan Dirham
3180,Vatu
3181,Pula
3182,Rupiah
3183,Egyptian Pound
3184,Lebanese Pound
3185,Tenge
3186,Tugrik
3187,Lempira
3188,Kwacha
3189,Dalasi
3190,Argentine Peso
3191,Peso Uruguayo Uruguay Peso en Unidades Indexadas
3192,Rwanda Franc
3193,Argentine Peso
3194,CFA Franc BEAC
3195,Uganda Shilling
3196,Kina
3197,Danish Krone
3198,Platinum
3199,Brazilian Real
3200,Sri Lanka Rupee
3201,Armenian Dram
3202,Liberian Dollar
3203,Serbian Dinar
3204,Armenian Dram
3205,Liberian Dollar
3206,Barbados Dollar
3207,Platinum
3208,East Caribbean Dollar
3209,Armenian Dram
3210,Pula
3211,European Unit of Account 9(E.U.A.-9)
3212,Convertible Marks
3213,North Korean Won
3214,Tunisian Dinar
3215,Nepalese Rupee
3216,Leone
3217,European Unit of Account 9(E.U.A.-9)
3218,Libyan Dinar
3219,Barbados Dollar
3220,Forint
3221,El Salvador Colon US Dollar
3222,Kip
3223,Indian Rupee Ngultrum
3224,Egyptian Pound
3225,Armenian Dram
3226,Bond Markets Units European Composite Unit (EURCO)
3227,Latvian Lats
3228,Rial Omani
3229,Indian Rupee Ngultrum
3230,Indian Rupee Ngultrum
3231,Egyptian Pound
3232,Gibraltar Pound
3233,Naira
3234,Yuan Renminbi
3235,Rial Omani
3236,Kip
3237,Hryvnia
3238,Lebanese Pound
3239,Jamaican Dollar
3240,Libyan Dinar
3241,Indian Rupee Ngultrum
3242,Som
3243,Libyan Dinar
3244,Brunei Dollar
3245,Rwanda Franc
3246,Solomon Islands Dollar
3247,European Unit of Account 9(E.U.A.-9)
3248,UIC-Franc
3249,Bolivar Fuerte
3250,Kina
3251,Jamaican Dollar
3252,Libyan Dinar
3253,Denar
3254,Uzbekistan Sum
3255,Moroccan Dirham
3256,Bond Markets Units European Composite Unit (EURCO)
3257,Uzbekistan Sum
3258,Saint Helena Pound
3259,Tunisian Dinar
3260,Saint Helena Pound
3261,Jordanian Dinar
3262,Kip
3263,Yuan Renminbi
3264,Yen
3265,European Unit of Account 17(E.U.A.-17)
3266,Kip
3267,European Unit of Account 17(E.U.A.-17)
3268,Bond Markets Units European Composite Unit (EURCO)
3269,Ethiopian Birr
3270,Naira
3271,Costa Rican Colon
3272,Pula
3273,Gibraltar Pound
3274,Dominican Peso
3275,Malagasy Ariary
3276,Bahamian Dollar
3277,Azerbaijanian Manat
3278,Tanzanian Shilling
3279,Surinam Dollar
3280,Zloty
3281,Tugrik
3282,Tanzanian Shilling
3283,Jamaican Dollar
3284,Costa Rican Colon
3285,Convertible Marks
3286,Uzbekistan Sum
3287,Lari
3288,Comoro Franc
3289,Kina
3290,Lempira
3291,Liberian Dollar
3292,CFA Franc BCEAO
3293,Latvian Lats
3294,New Leu
3295,Trinidad and Tobago Dollar
3296,Jamaican Dollar
3297,Tala
3298,Lari
3299,Bond Markets Units European Composite Unit (EURCO)
3300,Denar
3301,Moroccan Dirham
3302,Uganda Shilling
3303,Uzbekistan Sum
3304,Serbian Dinar
3305,Sri Lanka Rupee
3306,Lari
3307,Kip
3308,Rupiah
3309,Indian Rupee Ngultrum
3310,European Unit of Account 17(E.U.A.-17)
3311,Quetzal
3312,Trinidad and Tobago Dollar
3313,Lempira
3314,Dobra
3315,Azerbaijanian Manat
3316,Vatu
3317,Liberian Dollar
3318,Peso Uruguayo Uruguay Peso en Unidades Indexadas
3319,Rwanda Franc
3320,Bolivar Fuerte
3321,Comoro Franc
3322,El Salvador Colon US Dollar
3323,Denar
3324,Rwanda Franc
3325,Rupiah
3326,North Korean Won
3327,Peso Uruguayo Uruguay Peso en Unidades Indexadas
3328,Ethiopian Birr
3329,Bulgarian Lev
3330,Ethiopian Birr
3331,Palladium
3332,Surinam Dollar
3333,Malagasy Ariary
3334,Bond Markets Units European Composite Unit (EURCO)
3335,East Caribbean Dollar
3336,Swiss Franc
3337,Aruban Guilder
3338,Swiss Franc
3339,Costa Rican Colon
3340,Bulgarian Lev
3341,Tala
3342,Armenian Dram
3343,Jamaican Dollar
3344,Armenian Dram
3345,Trinidad and Tobago Dollar
3346,Indian Rupee Ngultrum
3347,Indian Rupee Ngultrum
3348,Danish Krone
3349,Gibraltar Pound
3350,Indian Rupee
3351,Libyan Dinar
3352,Kip
3353,Bond Markets Units European Composite Unit (EURCO)
3354,Djibouti Franc
3355,Egyptian Pound
3356,New Leu
3357,Costa Rican Colon
3358,Qatari Rial
3359,Armenian Dram
3360,Cape Verde Escudo
3361,Denar
3362,Kina
3363,Indian Rupee Ngultrum
3364,Lempira
3365,Libyan Dinar
3366,Lempira
3367,East Caribbean Dollar
3368,Bolivar Fuerte
3369,Boliviano Mvdol
3370,Solomon Islands Dollar
3371,El Salvador Colon US Dollar
3372,Croatian Kuna
3373,Trinidad and Tobago Dollar
3374,Lempira
3375,New Leu
3376,Lempira
3377,Liberian Dollar
3378,Denar
3379,Cape Verde Escudo
3380,Cape Verde Escudo
3381,Congolese Franc
3382,Ethiopian Birr
3383,Lari
3384,Falkland Islands Pound
3385,Brazilian Real
3386,Uzbekistan Sum
3387,Solomon Islands Dollar
3388,Peso Uruguayo Uruguay Peso en Unidades Indexadas
3389,Hryvnia
3390,Latvian Lats
3391,Bolivar Fuerte
3392,Kwacha
3393,European Unit of Account 9(E.U.A.-9)
3394,Kina
3395,Argentine Peso
3396,Indian Rupee Ngultrum
3397,Egyptian Pound
3398,Egyptian Pound
3399,Armenian Dram
3400,Rwanda Franc
3401,Tunisian Dinar
3402,Tugrik
3403,Indian Rupee
3404,Naira
3405,Bahamian Dollar
3406,North Korean Won
3407,Lari
3408,Palladium
3409,Argentine Peso
3410,Swiss Franc
3411,Gourde US Dollar
3412,Indian Rupee
3413,Bulgarian Lev
3414,Peso Uruguayo Uruguay Peso en Unidades Indexadas
3415,Surinam Dollar
3416,European Unit of Account 9(E.U.A.-9)
3417,Bond Markets Units European Composite Unit (EURCO)
3418,Liberian Dollar
3419,Boliviano Mvdol
3420,Latvian Lats
3421,Swiss Franc
3422,Croatian Kuna
3423,Lempira
3424,Palladium
3425,Som
3426,Danish Krone
3427,CFA Franc BCEAO
3428,Yuan Renminbi
3429,North Korean Won
3430,European Unit of Account 17(E.U.A.-17)
3431,Dalasi
3432,Pula
3433,Lebanese Pound
3434,Philippine Peso
3435,Rupiah
3436,Platinum
3437,Bolivar Fuerte
3438,Dominican Peso
3439,Lempira
3440,Gibraltar Pound
3441,Lari
3442,Lempira
3443,Armenian Dram
3444,Armenian Dram
3445,Denar
3446,Palladium
3447,Hong Kong Dollar
3448,Qatari Rial
3449,Naira
3450,Tala
3451,Lari
3452,North Korean Won
3453,Rwanda Franc
3454,Kwacha
3455,Forint
3456,Vatu
3457,Falkland Islands Pound
3458,Moroccan Dirham
3459,Solomon Islands Dollar
3460,Croatian Kuna
3461,Gourde US Dollar
3462,Dalasi
3463,European Monetary Unit (E.M.U.-6)
3464,North Korean Won
3465,Comoro Franc
3466,Bulgarian Lev
3467,Lari
3468,Lebanese Pound
3469,Latvian Lats
3470,Bulgarian Lev
3471,CFA Franc BEAC
3472,Cape Verde Escudo
3473,Kina
3474,Congolese Franc
3475,El Salvador Colon US Dollar
3476,Tugrik
3477,Euro
3478,European Unit of Account 9(E.U.A.-9)
3479,Sri Lanka Rupee
3480,Syrian Pound
3481,Comoro Franc
3482,El Salvador Colon US Dollar
3483,Boliviano Mvdol
3484,Indian Rupee Ngultrum
3485,Cayman Islands Dollar
3486,Bolivar Fuerte
3487,Palladium
3488,European Unit of Account 17(E.U.A.-17)
3489,Yen
3490,Swiss Franc
3491,Convertible Marks
3492,Palladium
3493,Armenian Dram
3494,Qatari Rial
3495,Sri Lanka Rupee
3496,Rupiah
3497,Egyptian Pound
3498,Vatu
3499,Ethiopian Birr
3500,Kina
3501,Som
3502,Lempira
3503,Bolivar Fuerte
3504,Malagasy Ariary
3505,Dominican Peso
3506,Malagasy Ariary
3507,Congolese Franc
3508,Palladium
3509,Solomon Islands Dollar
3510,Bahraini Dinar
3511,Rial Omani
3512,Rial Omani
3513,New Leu
3514,Zloty
3515,Bermudian Dollar (customarily known as Bermuda Dollar)
3516,Pula
3517,Pula
3518,Djibouti Franc
3519,Ouguiya
